id раздела;xmlid(код товара);id свойства;Значение свойства;
2607;9950;8;ПВХ (панели)
2607;9950;496;300
2607;9950;585;5
2608;13139;1043;|жидкие гвозди
2608;13139;5;Бежевый
2608;13139;8;ПВХ (панели)
2608;13139;496;300
2608;13139;585;5
2609;5651;1043;|жидкие гвозди
2609;5651;5;Белый
2609;5651;8;Пластмасс
2609;5651;496;300
2609;5651;585;20
2610;69046;1043;|полиуретановый|специальный клей
2610;69046;5;Прозрачный
2610;69046;8;Пластмасс
2610;69046;496;300
2610;69046;585;5
2611;12164;1043;|каучуковый|специальный клей
2611;12164;5;Бежевый
2611;12164;8;дерево
2611;12164;496;300
2612;14399;1043;|жидкие гвозди
2612;14399;5;Бежевый
2612;14399;8;Пластмасс
2612;14399;496;300
2612;14399;585;5
2613;5413;1043;|жидкие гвозди
2613;5413;5;Белый
2613;5413;307;0.29
2614;6212;1043;|каучуковый
2615;12382;1043;|каучуковый
2616;6213;1043;|каучуковый
2617;6214;1043;|каучуковый
2618;6215;1043;|каучуковый
2619;3347;1043;|полиакрилатный
2620;482;1043;|каучуковый
2621;483;1043;|каучуковый
2622;33279;1043;|полиакрилатный
2623;412359;1043;|каучуковый
2624;484;1043;|полиакрилатный
2625;15717;1043;|специальный клей|каучуковый
2625;15717;5;Бежевый
2625;15717;8;Стекло
2625;15717;496;400
2625;15717;585;15
2626;27761;1043;|полиакрилатный
2627;27774;1043;|каучуковый
2628;27802;1043;|каучуковый
